id,temperature,pressure,humidity,wind_speed,wind_direction,precipitation,snowing,cloudiness,terget,target
TEST_00287,14.762,1022.0,81.6,1.4,123.6,0.0,False,19.0,0,4.459893180500234
TEST_00288,21.732,1014.4,82.0,1.8,229.8,0.18,False,42.2,0,4.67338259454505
TEST_00289,22.922,1020.0,76.4,1.6,180.0,0.0,False,1.6,0,4.015381817760177
TEST_00290,7.63,1019.2,55.6,2.8,256.0,0.0,False,19.0,0,7.2510554853343105
TEST_00291,26.282,1015.6,38.6,4.2,166.0,0.0,False,23.0,0,6.367368471363796
TEST_00292,-0.0916,1017.4,82.6,2.4,174.4,0.0,False,0.0,0,6.71736859780226
TEST_00293,14.422,1015.6,72.8,7.6,264.0,0.18,False,57.0,0,9.618613873818216
TEST_00294,19.8015,1007.0,58.8,2.6,160.8,0.6,False,18.0,0,6.094082121968525
TEST_00295,7.964,1004.0,81.6,2.2,148.0,0.0,False,16.0,0,5.755366501697672
TEST_00296,16.03,1007.6,82.0,2.0,93.6,0.24,False,46.0,0,4.97671492338838
TEST_00297,11.2797,1003.6,73.6,3.2,249.2,0.06,False,33.6,0,6.776893853238585
TEST_00298,13.0876,1002.6,73.4,4.4,258.2,0.6,False,37.0,0,8.015057315100709
TEST_00299,11.694,1020.2,86.2,0.8,104.0,0.06,False,42.0,0,4.3588496911682935
TEST_00300,19.516,1020.6,77.6,2.0,178.6,0.0,False,31.0,0,4.713683262640826
TEST_00301,19.014,1018.8,69.2,1.4,247.8,0.0,False,19.2,0,4.792270824848688
TEST_00302,17.9,1021.2,70.0,2.0,222.6,0.0,False,16.0,0,5.171461824819563
TEST_00303,14.504,1023.0,74.4,2.0,123.2,0.6,False,40.6,0,5.807947094327114
TEST_00304,25.602,1020.6,60.8,1.6,32.0,0.0,False,8.0,0,3.628208080609384
TEST_00305,30.224,1016.8,41.2,3.2,156.0,0.0,False,23.0,0,5.208699240758802
TEST_00306,18.236,1013.4,90.2,1.0,108.0,0.06,False,44.6,0,3.738770518537948
TEST_00307,13.4324,1017.6,84.6,1.0,239.0,0.06,False,52.8,0,4.887079700110221
TEST_00308,18.46,1018.0,62.0,1.2,92.0,0.0,False,42.0,0,4.433244170576616
TEST_00309,31.004,1017.2,45.8,2.4,112.0,0.0,False,16.0,0,4.301139420041825
TEST_00310,24.874,1023.0,36.4,3.4,126.0,0.0,False,4.0,0,5.823226577380011
TEST_00311,18.2763,987.0,87.4,2.4,152.0,0.12,False,69.6,0,5.047173979189647
TEST_00312,11.91,1023.0,70.4,4.2,189.0,0.0,False,8.0,0,7.0521081587972185
TEST_00313,14.538,1016.6,68.2,1.6,178.0,0.0,False,12.0,0,5.124439470478256
TEST_00314,17.754,1017.6,78.6,0.6,122.0,0.06,False,35.8,0,3.839325970530871
TEST_00315,15.552,1026.4,66.2,2.4,151.0,0.12,False,32.4,0,5.710718394509519
TEST_00316,12.772,1007.0,73.4,2.0,206.0,0.06,False,68.0,0,5.835948833893639
TEST_00317,14.482,1013.4,81.8,1.2,133.8,0.18,False,39.0,0,4.6719358138281795
TEST_00318,31.804,994.6,44.0,3.0,174.8,0.0,False,7.2,0,4.846106329685567
TEST_00319,27.97,1015.2,58.6,2.8,194.0,0.0,False,23.0,0,4.872967339174727
TEST_00320,23.432,1017.2,70.4,1.0,167.8,0.0,False,12.8,0,3.729224976854156
TEST_00321,21.444,1016.8,55.4,2.2,234.0,0.0,False,16.0,0,5.352225603973875
TEST_00322,11.334,997.4,83.2,0.8,156.0,0.06,False,46.0,0,4.67837079572724
TEST_00323,26.74,1015.0,58.8,2.4,174.4,0.0,False,4.0,0,4.583191635808889
TEST_00324,20.226,1021.0,83.4,1.6,142.2,0.0,False,6.4,0,3.9962688883874593
TEST_00325,24.158,1020.0,65.0,2.8,160.0,0.0,False,27.0,0,4.99452017067253
TEST_00326,10.7,1024.0,86.2,2.4,158.0,0.0,False,13.6,0,5.512495124442544
TEST_00327,14.714,1006.2,81.0,4.2,232.0,0.0,False,46.6,0,6.810587290496903
TEST_00328,33.002,1015.2,42.4,2.0,110.0,0.0,False,12.0,0,3.898489700869234
TEST_00329,7.732,1018.4,68.0,2.0,140.8,0.0,False,0.0,0,5.904209739508529
TEST_00330,26.9,1017.2,57.0,2.6,188.0,0.0,False,23.0,0,4.872211479714742
TEST_00331,14.17,1023.4,71.2,3.4,156.0,0.0,False,28.0,0,6.243126794702967
TEST_00332,8.376,1012.2,73.2,4.0,194.0,0.06,False,34.4,0,7.408817240767082
TEST_00333,10.7261,1007.4,81.0,2.6,272.4,0.18,False,45.6,0,6.520550481449153
TEST_00334,9.942,1018.6,77.0,3.4,293.4,0.0,False,33.0,0,7.049956193871554
TEST_00335,14.324,1016.4,87.8,0.6,116.0,0.0,False,30.0,0,3.8446110300685676
TEST_00336,10.566,1032.8,91.0,2.6,180.0,0.0,False,45.0,0,5.745440234416883
TEST_00337,12.022,1023.0,82.4,1.2,113.8,0.0,False,8.0,0,4.50940838585454
TEST_00338,25.224,1020.4,56.8,2.0,84.0,0.0,False,16.0,0,4.252258486275699
TEST_00339,13.342,1004.6,77.8,2.6,178.0,0.06,False,35.0,0,5.814146883312906
TEST_00340,12.526,1014.6,46.6,6.8,192.0,0.06,False,35.0,0,9.478890631297876
TEST_00341,17.5658,1016.6,80.2,1.2,156.4,0.0,False,16.8,0,4.187172195473947
TEST_00342,11.724,1031.0,73.0,2.8,126.0,0.0,False,30.0,0,5.958012885091135
TEST_00343,17.0,1003.0,78.4,4.6,222.0,0.3,False,60.0,0,7.250833328376512
TEST_00344,8.656,1018.8,80.4,1.4,304.0,0.06,False,41.4,0,5.93446718323281
TEST_00345,31.024,1013.8,49.6,5.2,200.0,0.0,False,19.0,0,6.354644789865026
TEST_00346,8.904,1007.0,83.2,2.2,176.0,0.18,False,34.0,0,5.992441012212562
TEST_00347,8.514,1022.4,89.6,2.6,210.8,0.0,False,19.0,0,5.994953511143438
TEST_00348,20.624,1013.8,82.4,0.6,257.8,0.0,False,16.6,0,3.793771040245406
TEST_00349,8.458,1017.8,77.8,4.4,188.0,0.06,False,32.6,0,7.5132911740539
TEST_00350,19.924,1017.2,76.8,2.2,168.0,0.06,False,39.0,0,4.883076889732183
TEST_00351,10.724,1032.2,90.0,1.4,67.8,0.0,False,45.0,0,4.566789647001012
TEST_00352,30.598,1017.4,41.6,2.4,170.0,0.0,False,19.0,0,4.673913838156607
TEST_00353,10.654,1031.4,81.6,3.4,90.0,0.0,False,46.6,0,6.176881979105809
TEST_00354,20.58,1017.6,54.8,3.0,124.0,0.06,False,31.0,0,5.705648972372866
TEST_00355,21.7,1013.6,68.8,3.6,148.0,0.24,False,16.0,0,5.843334372538113
TEST_00356,17.64533125,999.2,66.0,2.4,148.8,0.0,False,33.8,0,5.366621768614317
TEST_00357,17.124,1016.8,59.0,1.8,113.6,0.0,False,12.0,0,4.989984597512242
TEST_00358,9.692,1026.8,43.4,5.0,224.0,0.0,False,16.0,0,8.652885099569511
TEST_00359,33.59,1015.2,31.4,3.4,136.0,0.0,False,28.0,0,5.191751367639121
TEST_00360,15.148,1016.6,80.4,1.8,106.0,0.06,False,19.2,0,4.713570536000009
TEST_00361,12.4,1011.6,86.2,2.4,193.6,0.0,False,31.6,0,5.542576624056878
TEST_00362,21.368,1019.2,76.8,1.4,190.0,0.0,False,14.4,0,4.125152523664061
TEST_00363,30.996,1016.2,46.8,3.6,152.0,0.0,False,12.0,0,5.185102662119085
TEST_00364,10.69,1022.4,66.0,1.2,10.0,0.0,False,4.0,0,4.672410930707278
TEST_00365,19.01,1022.6,65.8,1.4,160.0,0.0,False,8.8,0,4.516943357272979
TEST_00366,28.496,1009.8,58.6,3.8,176.0,0.0,False,16.0,0,5.37411106870189
TEST_00367,28.072,1011.8,46.4,5.0,216.0,0.0,False,12.0,0,6.6389960387066935
TEST_00368,11.414,996.6,81.6,3.6,196.0,0.12,False,26.4,0,6.660300020006119
TEST_00369,17.6970625,1004.6,75.6,1.4,83.4,0.06,False,20.0,0,4.23531493810699
TEST_00370,15.87,1021.2,63.2,5.2,92.0,0.24,False,60.0,0,7.608394437184279
TEST_00371,27.0092,1003.4,45.0,2.8,118.8,0.06,False,12.2,0,5.067090463426233
TEST_00372,14.414,1028.2,51.8,1.2,120.0,0.0,False,15.0,0,5.099089901200741
TEST_00373,12.9748,1000.4,68.0,3.8,252.2,0.06,False,45.6,0,7.197365507938354
TEST_00374,30.55,1020.4,53.6,1.2,109.4,0.0,False,19.0,0,3.371058927004509
TEST_00375,15.136,1018.6,62.0,1.2,97.2,0.0,False,4.0,0,4.63434793370135
TEST_00376,19.766,1018.4,86.6,1.2,52.4,0.0,False,12.0,0,3.398704067148637
TEST_00377,26.72646875,1001.4,47.6,1.8,137.6,0.06,False,0.4,0,4.398117204827811
TEST_00378,16.9,1017.8,65.2,4.8,212.0,0.0,False,46.0,0,7.305346087713101
TEST_00379,25.334,1018.4,69.4,3.0,129.6,0.0,False,8.8,0,4.703822406282093
TEST_00380,16.4665,1027.0,66.8,1.6,228.2,0.06,False,15.6,0,5.225324768009235
TEST_00381,18.85413125,992.4,61.8,4.4,194.2,0.0,False,67.2,0,6.955564987290661
TEST_00382,15.218,1001.0,57.8,6.6,292.0,0.36,False,39.0,0,9.494003342607108
TEST_00383,22.606,1019.2,61.2,2.4,190.0,0.0,False,38.0,0,5.146752922829304
TEST_00384,26.1028,1031.8,51.2,2.4,134.4,0.0,False,1.6,0,4.688067044182169
TEST_00385,12.006,1020.6,81.8,2.0,160.0,0.0,False,8.0,0,5.214454993286314
TEST_00386,11.38,1026.4,37.8,4.4,146.0,0.0,False,16.0,0,7.949046326911361
TEST_00387,24.258,1019.8,61.2,1.6,208.0,0.0,False,15.0,0,4.425367984502753
TEST_00388,26.438,1015.4,53.4,1.4,214.0,0.0,False,16.6,0,4.299331554877518
TEST_00389,8.6753,1026.0,68.4,2.6,160.2,0.0,False,28.6,0,6.377847238816735
TEST_00390,33.846,1013.0,38.0,4.6,196.0,0.0,False,20.0,0,5.9609807705551505
TEST_00391,23.566,1014.6,59.2,2.0,184.0,0.0,False,19.0,0,4.737404408735123
TEST_00392,9.202,1017.2,81.4,1.2,70.4,0.12,False,50.6,0,4.97802658632049
TEST_00393,13.984,1019.8,85.0,2.6,142.0,0.0,False,15.0,0,5.283087927836183
TEST_00394,10.80933125,1010.0,71.2,3.2,264.6,0.0,False,36.4,0,6.888797362252128
TEST_00395,18.08675,1013.2,61.8,2.8,76.6,0.06,False,19.0,0,5.430063226632782
TEST_00396,7.044,1023.6,89.6,1.2,150.0,0.06,False,52.4,0,5.221199350782336
TEST_00397,24.676,1016.8,54.4,1.0,143.4,0.0,False,0.0,0,3.8685377285087363
TEST_00398,14.128,1021.8,83.2,0.8,81.2,0.0,False,23.0,0,3.9567525742745575
TEST_00399,20.88,1014.2,82.4,1.6,52.6,0.0,False,27.0,0,3.7155011745510738
TEST_00400,9.7219,1018.4,78.6,1.8,97.0,0.06,False,25.0,0,5.309632679857644
TEST_00401,12.653,1019.0,67.8,2.2,142.0,0.0,False,25.6,0,5.645081938441321
TEST_00402,22.678,1013.2,53.8,2.0,116.0,0.0,False,38.0,0,4.799808132291725
TEST_00403,18.214,1014.6,56.2,2.0,100.0,0.0,False,8.0,0,5.013321068129354
TEST_00404,4.96134375,1014.4,80.2,2.6,223.2,0.12,False,48.4,0,6.901393765854048
TEST_00405,13.622,1012.0,71.4,4.6,258.0,0.06,False,56.0,0,7.628727948399674
TEST_00406,7.772,1017.8,71.4,3.0,104.4,0.0,False,30.0,0,6.457017334514335
TEST_00407,11.948,1004.0,70.4,4.0,188.0,0.06,False,19.0,0,7.02639797768458
TEST_00408,28.277,1028.8,60.0,2.2,141.6,0.12,False,32.8,0,4.397808371332534
TEST_00409,8.50886875,999.8,77.6,4.6,129.4,0.24,False,55.2,0,7.7223979413854815
TEST_00410,8.978,1004.6,83.4,3.0,162.0,0.24,False,30.0,0,6.497872195010622
TEST_00411,24.038,1021.8,61.0,1.2,88.6,0.0,False,4.0,0,3.712843246418977
TEST_00412,10.536,1021.2,78.8,3.6,222.0,0.0,False,23.0,0,6.771226692578415
TEST_00413,11.818,1016.2,78.4,1.2,48.6,0.24,False,44.6,0,4.8127676018826
TEST_00414,6.608,1020.2,81.8,1.0,200.2,0.0,False,0.0,0,5.232136322739077
TEST_00415,16.922,1020.6,82.4,0.6,43.8,0.0,False,16.0,0,3.394368291674812
TEST_00416,9.054,1014.0,78.6,2.8,230.0,0.06,False,33.0,0,6.54552701785673
TEST_00417,14.088,1009.2,82.2,1.8,218.0,0.06,False,20.0,0,5.18691113656916
TEST_00418,24.438,1015.2,60.4,1.6,126.0,0.0,False,31.0,0,4.196542690459075
TEST_00419,14.809,1026.6,86.4,2.4,155.0,0.0,False,24.0,0,5.117465653235267
TEST_00420,13.894,1002.6,87.0,1.8,188.2,0.0,False,13.6,0,4.882888108402538
TEST_00421,16.746,1014.8,57.4,1.8,94.0,0.0,False,4.0,0,4.9649614494216
TEST_00422,23.624,1015.6,69.0,2.8,218.4,0.0,False,23.0,0,5.142415663911013
TEST_00423,24.136,1014.8,51.4,3.4,208.0,0.06,False,31.0,0,5.992228132065584
TEST_00424,10.6,1008.0,84.0,3.0,238.0,0.06,False,30.2,0,6.395441848114118
TEST_00425,11.7172,1013.4,70.8,3.6,221.8,0.0,False,18.4,0,6.834474466911435
TEST_00426,18.108,1016.2,72.4,1.2,169.4,0.06,False,49.0,0,4.5795839669258145
TEST_00427,29.678,1018.6,50.2,4.0,118.0,0.0,False,16.0,0,5.386946116886193
TEST_00428,23.239,1018.8,46.4,3.6,126.0,0.0,False,16.0,0,5.915769606381326
TEST_00429,12.054,995.6,71.0,5.6,248.0,0.06,False,38.0,0,8.338293747463524
TEST_00430,12.7152,992.2,88.8,1.2,106.8,0.0,False,0.0,0,4.214835931880698
TEST_00431,4.012,1026.6,89.2,1.4,124.0,0.0,False,27.8,0,5.409743072275815
TEST_00432,12.99,1029.6,77.8,1.4,153.6,0.0,False,24.8,0,4.8730259988636515
TEST_00433,12.024,1021.4,72.4,1.4,138.0,0.0,False,19.0,0,5.0295713739012875
TEST_00434,18.402,1011.0,64.4,4.8,142.0,0.06,False,67.0,0,7.070891196672424
TEST_00435,9.346,1024.8,83.8,1.4,192.8,0.0,False,11.4,0,5.180352076542065
TEST_00436,23.794,1019.4,60.2,1.0,168.0,0.0,False,15.0,0,3.963233237974647
TEST_00437,17.44,1017.0,66.2,3.8,117.4,0.18,False,37.0,0,6.389605188775767
TEST_00438,13.109,1017.2,66.0,2.2,201.0,0.0,False,23.0,0,5.8477674190520155
TEST_00439,23.646,1015.8,43.2,7.8,290.0,0.6,False,24.0,0,9.97385422626595
TEST_00440,11.392,1029.4,53.2,2.0,115.4,0.0,False,23.0,0,5.9112116217209625
TEST_00441,24.426,1017.8,66.4,1.6,200.0,0.0,False,23.0,0,4.279440678190586
TEST_00442,18.466,1026.4,56.6,2.4,196.0,0.0,False,15.0,0,5.615668718513252
TEST_00443,12.936,1009.0,73.8,5.8,248.0,0.06,False,61.0,0,8.402685837365466
TEST_00444,29.963,1014.0,40.2,3.4,204.8,0.6,False,12.8,0,6.183267095510379
TEST_00445,32.3634,1023.6,54.4,3.0,197.8,0.06,False,28.8,0,4.762588446941145
TEST_00446,18.158,1020.8,59.6,1.8,128.0,0.0,False,8.0,0,4.9037833762294785
TEST_00447,24.398,1013.8,61.2,2.0,114.0,0.66,False,31.0,0,5.119978338194717
TEST_00448,16.086,1014.6,57.4,7.8,248.0,0.06,False,42.0,0,9.71913223164143
TEST_00449,31.486,1019.0,56.2,1.0,88.0,0.0,False,23.0,0,3.0171582660944987
TEST_00450,12.036,1010.8,83.4,3.8,234.0,0.42,False,46.0,0,7.229687304659227
TEST_00451,10.48493125,1015.2,86.0,2.4,185.6,1.2,False,33.8,0,7.0401570998193215
TEST_00452,29.23,1017.4,63.2,1.6,99.0,0.0,False,24.0,0,3.5042448194618654
TEST_00453,16.666,1014.4,47.0,3.4,196.0,0.18,False,40.0,0,6.999229809172278
TEST_00454,5.824,1019.2,78.8,1.0,96.0,0.06,False,25.6,0,5.184311006257135
TEST_00455,9.5356,1027.0,88.4,1.6,182.6,0.0,False,4.0,0,5.10488224287163
TEST_00456,15.04383125,996.4,84.2,2.2,221.4,0.0,False,50.8,0,5.373419706806798
TEST_00457,16.5796,1021.2,84.8,1.6,186.6,0.0,False,19.0,0,4.549934898893209
TEST_00458,14.11,1026.4,75.0,1.8,120.6,0.0,False,34.0,0,5.008295159915852
TEST_00459,4.194,1025.6,90.8,2.0,116.6,0.0,False,39.6,0,5.762849615214103
TEST_00460,11.954,1024.0,84.2,4.2,208.0,0.0,False,30.0,0,6.85569282371221
TEST_00461,28.028,1014.2,64.6,4.8,226.0,0.24,False,27.0,0,6.409811151408482
TEST_00462,19.536,1018.2,62.0,1.4,130.2,0.0,False,4.0,0,4.431625272278439
TEST_00463,22.93,1013.4,71.4,1.4,162.0,0.0,False,21.6,0,4.031218724500536
TEST_00464,13.62,1008.4,61.0,8.0,276.0,0.0,False,46.0,0,10.063451978753193
TEST_00465,20.0888375,1023.4,44.4,2.2,136.2,0.0,False,7.6,0,5.382661022780376
TEST_00466,6.184,1031.4,86.8,1.2,94.0,0.0,False,20.6,0,4.978437789921197
TEST_00467,9.314,1020.2,77.6,1.8,158.2,0.0,False,8.0,0,5.462420767711187
TEST_00468,27.876,1015.8,52.4,3.2,198.0,0.0,False,49.0,0,5.425382049127578
TEST_00469,32.498,1011.0,50.8,3.0,176.0,0.0,False,12.0,0,4.625207653423515
TEST_00470,7.983,1012.6,75.6,1.4,193.2,0.0,False,11.4,0,5.531972766236953
TEST_00471,4.77806875,1011.0,72.2,1.0,213.4,0.06,False,15.2,0,5.843881423070671
TEST_00472,18.5287375,1003.0,73.2,1.0,167.2,0.0,False,0.0,0,4.105863581067105
TEST_00473,17.2463,1017.2,78.8,2.2,167.4,0.0,False,10.4,0,4.919139581356832
TEST_00474,25.306,1020.2,42.4,2.2,90.0,0.0,False,12.0,0,4.747674505953751
TEST_00475,26.452,1012.0,66.6,2.2,301.2,0.0,False,11.2,0,4.774131226755998
TEST_00476,8.276,1024.0,65.0,2.4,280.0,0.0,False,15.0,0,6.754208990118034
TEST_00477,9.2725,1029.0,90.0,1.2,202.8,0.0,False,17.6,0,4.961529034297139
TEST_00478,11.52945,1001.6,87.0,1.2,190.2,0.0,False,53.4,0,4.910690369048284
TEST_00479,10.266,1021.6,80.6,0.6,186.0,0.0,False,18.0,0,4.650542610682226
TEST_00480,28.256,1015.6,53.8,3.6,162.0,0.0,False,46.0,0,5.4670278927334675
TEST_00481,17.676,1009.8,61.0,3.4,131.4,0.0,False,50.0,0,6.146659529398798
TEST_00482,36.116,1017.2,38.8,4.6,180.0,0.0,False,16.0,0,5.6319987925147545
TEST_00483,28.222,1026.2,48.2,4.8,118.0,0.0,False,31.0,0,6.171240449328771
TEST_00484,28.815,997.4,42.0,5.6,263.6,0.06,False,54.4,0,7.482300426210372
TEST_00485,28.608,1016.0,57.8,3.0,162.0,0.18,False,42.0,0,5.118726885727844
TEST_00486,7.0886625,1021.8,83.0,3.2,178.8,0.54,False,51.0,0,7.310845145353304
TEST_00487,31.23,1013.2,42.6,4.2,160.0,0.0,False,19.0,0,5.717190812265247
TEST_00488,15.892,1020.8,65.6,2.4,210.0,0.18,False,20.0,0,5.919124028407351
TEST_00489,30.04,1017.0,57.2,2.6,102.0,0.06,False,23.0,0,4.2972084836097135
TEST_00490,19.3032,1004.8,65.0,2.2,187.0,0.06,False,2.6,0,5.1650834589692405
TEST_00491,23.102,1016.6,51.4,1.2,168.6,0.0,False,15.0,0,4.392019703437549
TEST_00492,18.524,1003.8,66.2,5.2,233.0,0.0,False,20.0,0,7.339597749324397
TEST_00493,15.436,1019.4,81.0,2.2,214.0,0.0,False,27.0,0,5.288239256668604
TEST_00494,13.972,1019.8,77.6,1.2,169.0,0.0,False,23.0,0,4.695409778570555
TEST_00495,27.49,1020.8,51.2,2.2,80.0,0.0,False,8.0,0,4.244412424800354
TEST_00496,26.526,1015.2,57.4,1.6,132.0,0.0,False,34.0,0,4.092981523729378
TEST_00497,18.248,1017.0,82.6,1.6,151.0,0.0,False,27.8,0,4.3422083940777
TEST_00498,31.605,996.0,46.6,2.2,185.4,0.0,False,10.4,0,4.331849513412625
TEST_00499,10.609,1027.8,85.4,1.6,179.6,0.0,False,51.4,0,5.259707448570856
TEST_00500,8.4,1028.4,83.2,3.6,210.0,0.0,False,21.4,0,6.8280035298454
TEST_00501,13.884,1033.4,75.4,2.6,192.6,0.0,False,30.0,0,5.786362179366233
TEST_00502,20.5124,1033.2,76.8,1.2,202.0,0.0,False,0.0,0,4.066322147106312
TEST_00503,21.886,1014.0,71.6,1.2,178.6,0.06,False,23.0,0,4.13546385587675
TEST_00504,12.798,1013.0,82.2,3.0,180.0,0.06,False,67.0,0,6.159379886383693
TEST_00505,8.102,1016.8,80.2,2.0,246.8,0.06,False,24.8,0,6.108964597144624
TEST_00506,6.158,999.0,91.8,2.0,136.0,0.18,False,47.6,0,5.8363953756025655
TEST_00507,11.768,1017.4,91.0,0.6,84.0,0.0,False,16.8,0,3.8538153028202027
TEST_00508,21.836,1021.8,75.0,1.6,146.6,0.0,False,38.0,0,4.194655067097459
TEST_00509,11.124,1020.0,82.8,2.0,152.0,0.06,False,34.2,0,5.426438052481253
TEST_00510,21.14,1017.6,79.8,1.8,191.0,0.0,False,19.0,0,4.3548005111514225
TEST_00511,8.6057,1024.6,77.6,1.2,246.0,0.0,False,4.0,0,5.447533329586081
TEST_00512,8.9342625,1001.8,54.8,4.0,304.0,0.6,True,45.6,0,6.395229574487292
TEST_00513,9.192,1020.0,75.6,2.4,224.0,0.0,False,16.0,0,6.1890963820341875
TEST_00514,14.508,1010.6,69.6,3.4,156.0,0.06,False,38.0,0,6.357043721621263
TEST_00515,17.483,1003.8,85.4,1.6,150.2,0.12,False,79.2,0,4.693848147255428
TEST_00516,21.45,1017.2,75.8,0.8,175.8,0.0,False,0.0,0,3.6400509125141225
TEST_00517,18.3786,1021.0,72.0,1.0,163.2,0.0,False,11.2,0,4.184746813141566
TEST_00518,6.464,1008.2,73.6,4.2,184.0,0.6,False,40.0,0,8.304341818903358
TEST_00519,11.014,1004.4,85.2,2.0,196.0,0.18,False,63.4,0,5.790394421937602
TEST_00520,8.222,1021.8,94.6,2.0,205.0,0.06,False,55.8,0,5.70625227930595
TEST_00521,8.774,1015.4,80.8,1.8,192.8,0.06,False,22.4,0,5.688050677845673
TEST_00522,9.11,1032.6,90.6,2.2,178.0,0.0,False,27.0,0,5.56245958537786
TEST_00523,29.15,1014.6,39.2,4.0,192.0,0.0,False,23.0,0,6.021385558941231
TEST_00524,13.368,1003.2,68.4,3.4,102.0,0.36,False,41.0,0,6.650160579471797
TEST_00525,29.166,1018.4,43.6,2.8,130.0,0.6,False,20.0,0,5.546522414563929
TEST_00526,8.822,1022.0,69.4,1.4,92.0,0.0,False,19.0,0,5.26866153650597
TEST_00527,12.87,1012.0,84.0,2.0,147.6,0.06,False,56.4,0,5.293360656530415
TEST_00528,14.72,1032.2,65.4,2.2,23.8,0.0,False,30.0,0,5.082881112457363
TEST_00529,19.098,1024.6,56.8,5.2,206.0,0.0,False,20.0,0,7.423336806554337
TEST_00530,8.128,999.2,84.4,3.2,188.0,0.12,False,56.0,0,6.7620112877142455
TEST_00531,15.277,1001.2,81.6,2.6,222.2,0.06,False,22.0,0,5.623691509803433
TEST_00532,16.2654,1020.2,86.6,2.0,235.6,0.42,False,41.4,0,5.528833661529036
TEST_00533,19.18,1012.2,73.2,3.4,176.0,0.24,False,64.0,0,6.16347534464289
TEST_00534,28.712,1013.0,51.0,3.8,194.0,0.0,False,39.0,0,5.708715372817022
TEST_00535,11.1375,1021.6,78.4,1.2,197.0,0.0,False,17.6,0,5.0456246477423905
TEST_00536,18.168,1013.6,90.2,1.6,131.8,0.06,False,35.0,0,4.1820023149527525
TEST_00537,24.808,1018.0,59.8,2.8,116.4,0.0,False,31.0,0,4.9191684175443235
TEST_00538,12.574,1015.6,55.8,1.6,234.0,0.0,False,15.0,0,5.860260909838548
TEST_00539,7.046,1018.4,88.6,1.6,122.8,0.18,False,15.0,0,5.382022029507791
TEST_00540,25.584,1011.6,58.0,0.8,72.0,0.0,False,20.0,0,3.377422790008659
TEST_00541,11.104,1030.6,90.6,1.6,220.0,0.06,False,58.0,0,5.315965631129274
TEST_00542,15.936,1003.8,90.6,4.2,154.0,0.0,False,75.0,0,6.274874065928452
TEST_00543,24.106,1016.0,62.8,2.0,216.2,0.0,False,0.0,0,4.6267885742300265
TEST_00544,14.4413,1024.2,86.0,0.6,201.2,0.06,False,17.0,0,4.199475967992522
TEST_00545,10.278,1015.2,85.2,4.0,202.6,0.18,False,54.6,0,7.153513780887609
TEST_00546,19.014,1018.2,72.6,1.8,234.0,0.0,False,22.0,0,4.9268615502592406
TEST_00547,18.746,1014.4,81.6,1.4,82.0,0.3,False,54.0,0,4.374719140038422
TEST_00548,17.492,1012.6,70.8,4.8,242.0,0.06,False,45.0,0,7.271557075362289
TEST_00549,33.1966,1028.2,43.6,2.4,141.6,0.0,False,0.0,0,4.1722942112080945
TEST_00550,13.5035,1017.2,69.2,2.8,86.4,0.24,False,30.4,0,5.992945093849199
TEST_00551,13.39313125,1002.2,75.0,1.2,125.4,0.06,False,15.2,0,4.695913953409129
TEST_00552,10.346,1019.0,90.6,2.2,204.0,0.0,False,23.0,0,5.512866581435594
TEST_00553,15.558,1027.4,79.2,3.0,160.0,0.0,False,23.0,0,5.62889385666658
TEST_00554,23.826,1013.4,33.4,5.4,240.0,0.0,False,31.0,0,7.836027806307031
TEST_00555,23.85993125,1001.0,60.0,2.6,161.2,0.0,False,15.2,0,4.9778137066337225
TEST_00556,12.31973125,1012.0,68.8,2.0,184.2,0.0,False,17.2,0,5.641728805126806
TEST_00557,13.772,1020.8,85.6,1.8,191.4,0.0,False,8.0,0,4.919525236164965
TEST_00558,30.166,1009.8,38.2,5.0,198.0,0.0,False,23.0,0,6.614400635217669
TEST_00559,12.8056,1022.6,65.6,4.0,213.2,0.18,False,40.2,0,7.373517589968067
TEST_00560,11.7924,1000.6,87.6,1.0,167.2,0.06,False,6.4,0,4.5227547100692895
TEST_00561,18.298,1017.8,71.8,2.4,84.0,0.0,False,56.0,0,5.008887390021583
TEST_00562,15.416,1012.6,73.4,4.0,154.0,0.24,False,50.0,0,6.796881113817314
TEST_00563,17.054,1009.8,55.4,4.0,230.4,0.18,False,30.0,0,7.217200145767816
TEST_00564,14.252,1021.0,66.4,1.6,45.8,0.0,False,4.0,0,4.685862560736573
TEST_00565,10.936,1024.2,86.8,1.4,140.8,0.0,False,8.0,0,4.736620272726309
TEST_00566,16.294,1015.0,75.2,1.8,220.0,0.0,False,27.0,0,5.110229623322455
TEST_00567,22.982,1017.8,71.8,2.6,210.0,0.06,False,23.0,0,5.041965193186155
TEST_00568,21.268,1017.2,70.6,1.4,139.6,0.0,False,7.2,0,4.080766024665407
TEST_00569,23.032,1019.2,42.0,4.6,148.0,0.0,False,16.0,0,6.779894698171143
TEST_00570,31.148,1016.0,36.6,3.0,100.0,0.0,False,8.0,0,4.834799980031246
TEST_00571,20.186,1018.6,89.4,1.0,116.4,0.0,False,31.2,0,3.467098082148133
TEST_00572,8.104,1026.8,81.8,4.8,109.2,0.0,False,31.0,0,7.348495428280991
TEST_00573,9.742,999.0,82.6,3.2,174.0,0.3,False,68.6,0,6.841439012624637
TEST_00574,11.455,1025.6,77.6,1.0,221.8,0.06,False,8.0,0,5.018980202307891
